Joyce Boutique	['Joyce Boutique', 'Joyce Boutique Holdings', 'Joyce Boutique Holdings Limited']
JSC Information Satellite Systems	['JSC Information Satellite Systems', 'ISS Reshetnev', 'NPO-PM', 'Reshetnev Information Satellite Systems', 'NPO PM', 'Information Satellite Systems', 'NPO Prikladnoi Mekhaniki']
JSK Film Corporation	['JSK Film Corporation', 'J. Satish Kumar']
JSW Ispat Steel	['JSW Ispat Steel', 'Ispat industries Ltd', 'Ispat industries', 'JSW Ispat Steel Ltd', 'Ispat Industries Ltd']
Juggling pattern	['Juggling pattern', 'Juggling trick', 'Juggling patterns', 'Ken Burke', 'List of juggling patterns', 'List of juggling tricks', 'Cut (juggling)', 'Juggling cut', '411 (juggling)', '411 (juggling pattern)', '411 (siteswap)', '411 juggling', '441 juggling']
Juicy Couture	['Juicy Couture', 'Juicy Coutoure', 'Gela Nash-Taylor', 'Gela Taylor', 'Pamela Skaist-Levy', 'Travis Jeans', 'Juicy culture', 'Gela Nash-Taylor and Pamela Skaist-Levy', 'Juicy Couture, Inc', 'Juicy Couture, Inc.', 'Juicy Couture Inc.']
Julius Berger (construction company)	['Julius Berger (construction company)', 'Julius Berger Nigeria PLC', 'Julius Berger Nigeria']
Junk Jet	['Junk Jet', 'Junk Jet (magazine)']
Jupiter Fund Management	['Jupiter Fund Management', 'Jupiter Asset Management']
Just Eat	['Just Eat', 'JUST EAT India', 'HungryBangalore', 'HungryZone', 'Just-eat', 'Justeat', 'Just-Eat', 'JUST EAT']
JUSTICE@work	['JUSTICE@work', 'Justice at work']
Justin Boots	['Justin Boots', 'Justin Brands', 'Justin Cowboy Boots', 'Justin Boot Company']
JustSystems	['JustSystems', 'Justsystems', 'Justsystem']
K.A. Rasmussen	['K.A. Rasmussen', 'K.A.Rasmussen', 'KA. Rasmussen', 'KA Rasmussen', 'K.A. Rasmussen AS']
K.S. School of Business Management	['K.S. School of Business Management', 'K. S. School of Business Management', 'KSSBM']
Kahala Brands	['Kahala Brands', 'Kahala Corp.', 'Kahala-Cold Stone', 'Kahala Franchising']
Kai Yuan Holdings Limited	['Kai Yuan Holdings Limited', 'Kai Yuan Holdings', 'Kai yuan']
Kalinga Airlines	['Kalinga Airlines', 'Kalinga (airline)']
Kamensk-Uralsky Metallurgical Works	['Kamensk-Uralsky Metallurgical Works', 'Kamensk Uralsky Metallurgical Works', 'KUMZ']
Kamloops Transit System	['Kamloops Transit System', 'Kamloops Transit']
Kamov	['Kamov', 'Kamov company', 'Kamov Design Bureau']
Kanbawza Bank	['Kanbawza Bank', 'Kanbawza Bank Ltd']
Kapstone	['Kapstone', 'KapStone Paper and Packaging Corporation']
Karaikal port	['Karaikal port', 'Karaikkal port', 'Karaikal Port Private Limited']
Karhu (sports brand)	['Karhu (sports brand)', 'Ab Sport Artiklar Oy', 'Karhu Originals', 'Karhu Ski', 'Karhu running', 'Karhu shoes', 'Karhu Sports']
Karl Gomes	['Karl Gomes', 'Karl gomes']
Kart's	["Kart's", "Kart's food", "Kart's Food"]
Kartuli Pilmi	['Kartuli Pilmi', 'Gruziya-film', 'Georgia Film Studio', 'Georgian Film Studios', 'Georgian State Film Industry', 'Grusiya film', 'Gruziya Film', 'Kartuli pilmi', 'Qartuli Pilmi', 'Tbilisi Film Studio']
Kaspersky Lab	['Kaspersky Lab', 'Securelist.com', 'Viruslist.com', 'Kaspersky Labs', 'Kaspersky lab', 'Laboratoriya Kasperskovo', '\xd0\x9b\xd0\xb0\xd0\xb1\xd0\xbe\xd1\x80\xd0\xb0\xd1\x82\xd0\xbe\xd1\x80\xd0\xb8\xd1\x8f \xd0\x9a\xd0\xb0\xd1\x81\xd0\xbf\xd0\xb5\xd1\x80\xd1\x81\xd0\xba\xd0\xbe\xd0\xb3\xd0\xbe', 'Kaspersky Online Scanner', 'Kaspersky Security Lab', 'Kaspersky Pure', 'Kaspersky Laboratory', 'Laboratoriya Kasperskogo']
Kavithalayaa Productions	['Kavithalayaa Productions', 'Kavithalaya Productions']
Kazakhtelecom	['Kazakhtelecom', 'KazakhTelecom', '\xd2\x9a\xd0\xb0\xd0\xb7\xd0\xb0\xd2\x9b\xd1\x82\xd0\xb5\xd0\xbb\xd0\xb5\xd0\xba\xd0\xbe\xd0\xbc']
Kazanorgsintez	['Kazanorgsintez', 'Kazan Chemical Plant']
KBJ Architects	['KBJ Architects', 'Franklin Bunch', 'William K. Jackson (architect)', 'William D. Kemp (architect)', 'Kemp, Bunch & Jackson', 'KBJ']
KBM	['KBM', 'KB Mashinostroyeniya', 'KB Mashynostroyeniya', 'KB mashinostroyeniya']
KCB Bank Uganda Limited	['KCB Bank Uganda Limited', 'Kenya Commercial Bank (Uganda)', 'KCB Uganda']
KCB Group Limited	['KCB Group Limited', 'Kenya Commercial Bank Group', 'KCB Group']
Kelowna Regional Transit System	['Kelowna Regional Transit System', 'Kelowna Regional Transit']
Kenkyūsha	['Kenky\xc5\xabsha', 'Kenkyusha', '\xe7\xa0\x94\xe7\xa9\xb6\xe7\xa4\xbe']
Kennedy Miller Mitchell	['Kennedy Miller Mitchell', 'Kennedy Miller Productions', 'Kennedy Miller', 'Kennedy-Miller Mitchell']
Kenya Electricity Generating Company	['Kenya Electricity Generating Company', 'Kengen (Kenya)']
Kenya Power and Lighting Company	['Kenya Power and Lighting Company', 'Kenya Power & Lighting Ltd', 'Kenya Power and Lighting']
Keolis Downer	['Keolis Downer', 'KDR Melbourne']
Keolis Norge	['Keolis Norge', 'Fjord1 Partner']
Kerala State Road Transport Corporation	['Kerala State Road Transport Corporation', 'Kerala State road Transport Corporation', 'KeSRTC']
Kerr-McGee	['Kerr-McGee', 'Kerr-McGee Chemical Company', 'Kerr-McGee Chemical Corporation', 'Kerr-McGee Nuclear Corporation', 'Kerr-McGee Oil Industries', 'Kerr-McGee Corporation', 'Kerr McGee']
Kevin Lynch (computing)	['Kevin Lynch (computing)', 'Kevin Lynch (businessman)']
Key Word in Context	['Key Word in Context', 'Keyword In Context', 'Keyword in context', 'Key word in context', 'KWIC index', 'Key Word In Context', 'Permuted index', 'Keyword in Context']
Keynote DeviceAnywhere	['Keynote DeviceAnywhere', 'Deviceanywhere', 'DeviceAnywhere']
Keynote Systems	['Keynote Systems', 'Keynote systems']
KFC	['KFC', 'KFC products', 'The KFC Corporation', "Colonel Sanders' Kentucky Fried Chicken", 'Colonel Sanders (restaurant)', 'Kentucky fried chicken', 'Kentucky Chicken', 'Eleven herbs and spices', 'Eleven secret herbs and spices', "The Colonel's secret recipe", 'Kfc', 'K.f.c', 'KFC Corporation', 'Kentucky Fried Chicken (KFC)', 'Family Feast', 'Kentucky Grilled Chicken', 'K.F.C.', 'Kentucky Fried Chicken', 'Zinger Burger', 'Famous Bowl', 'KFC Famous Bowls', 'KFC in India', 'Kfc in india', 'Chizza', 'KFC Mashed Potato Bowl', 'KFC Dipping Platter', "Finger lickin' good (catchphrase)", 'KFC Arabia', '2204355', 'KFC restaurant']
Khanani and Kalia International (Private) Limited	['Khanani and Kalia International (Private) Limited', 'Khanani and Kalia', 'Khanani and Kalia International', 'Khanani and Kalia International (Pvt.) Ltd.']
Khodro Kaveer	['Khodro Kaveer', 'Khodro kaveer']
Khulna Shipyard	['Khulna Shipyard', 'Khulna Shipyard Limited']
KieranTimberlake	['KieranTimberlake', 'KieranTimberlake Associates', 'Kieran Timberlake', 'Stephen Kieran']
Killer Tracks	['Killer Tracks', 'Network Music']
Kineo CAM	['Kineo CAM', 'Kineo Collision Detector', 'Kineocam']
Kinetic energy penetrator	['Kinetic energy penetrator', 'Armour-piercing, Fin Stabilised, Discarding Sabot', 'Armour-piercing, fin stabilised, discarding sabot', 'Long rod penetrator', 'Kinetic penetrator', 'KE munition', 'DSFSLRP', 'KE-penetrator', 'KE penetrator', 'Kinetic energy round', 'Kinetic-energy penetrator', 'Armour-Piercing, Fin-Stabilised, Discarding Sabot', 'Long-rod penetrator', 'APFSDS-T', 'FAPDS', 'KE-rounds', 'APFSDS/-T', 'Kinetic Energy Weapon', 'Kinetic energy weapon', 'Kinetic energy penetrators', 'High-density penetrator', 'KE-Munitions']
King Abdullah Design and Development Bureau	['King Abdullah Design and Development Bureau', 'King Abdullah II Design and Development Bureau', 'KADDB', 'King Abdullah II Design And Development Bureau', '(Temsah (APC']
King Estate Winery	['King Estate Winery', 'King Estate', 'King estate winery']
King Taco	['King Taco', 'King Taco Restaurants', 'King Taco Restaurants, Inc.']
King William County Sheriff's Office	["King William County Sheriff's Office", 'King William County Sheriff\xe2\x80\x99s Office (Virginia)', "King William County Sheriff's Office (Virginia)"]
Kingway Brewery	['Kingway Brewery', 'Kingway Brewery Holdings Limited', 'Kingway', 'Kingway Beer']
Kinney Drugs	['Kinney Drugs', 'Kinney Drug']
Kioti	['Kioti', 'KIOTI']
KIU System	['KIU System', 'KIU System (CRS&GDS)']
Klépierre	['Kl\xc3\xa9pierre', 'Klepierre']
Klotz Digital	['Klotz Digital', 'KLOTZ DIGITAL']
KMGi Group	['KMGi Group', 'KMGi', 'KMGI (advertising agency)', 'KMGi (advertising agency)']
Knauf	['Knauf', 'Knauf GmbH', 'Knauf Gips']
Knight (playing card)	['Knight (playing card)', 'Knight (card)']
Knight Capital Group	['Knight Capital Group', 'Knight Trading Group', 'Hotspot FX', 'Knight Capital Group, Inc.', 'Knight Capital', 'Knight capital']
Knight of Swords	['Knight of Swords', 'Knight of Swords (Tarot card)']
Kodak	['Kodak', 'Eastman Kodak Company', 'KODAK', 'Kodak CLAS Digital Film Scanner / HR200', 'KODAK DC3400 ZOOM DIGITAL CAMERA', 'Eastman Kodak', 'Eastman Kodak Co.', 'Eastman Company', 'Eastman Dry Plate Company', 'EASTMAN KODAK COMPANY', 'Kodak hand camera', 'Eastman Kodak Corporation', 'Kodak Digital Central Lab System', 'Kodak AG', 'KODAK EASYSHARE C643 ZOOM DIGITAL CAMERA', 'KODAK EASYSHARE CX6200 DIGITAL CAMERA', 'The Eastman Kodak Company', 'EKDKQ', 'Kodak camera', 'ESP 3200 Series AiO', 'Kodak (Thailand)', 'KODAK V603 ZOOM DIGITAL CAMERA']
Kogan.com	['Kogan.com', 'Kogan Technologies', 'Dick Smith (Kogan.com)']
Komax Holding	['Komax Holding', 'Komax']
Komsomolsk-on-Amur Aircraft Production Association	['Komsomolsk-on-Amur Aircraft Production Association', 'KNAAPO', 'KnAAPO']
Kool-Aid	['Kool-Aid', 'Cool-Aid', 'Kool-aid', 'Kool aid', 'Koolaid', 'Kool-Aid Drinker', 'Kool Aid', 'Fruit-Smack', 'Kool-Aid Drinkers', 'Kool-Aid drinker', 'Kool-aid drinker', 'Kool-aid drinkers', 'Kool Aid Drinker', 'Kool Aid Drinkers', 'Koolaid Drinkers', 'Great bluedini', 'Kool-Ade', 'Kolaid', 'Cool aid', 'Kool-ade', 'Kool ade', 'KoolAid']
Körber	['K\xc3\xb6rber', 'K\xc3\xb6rber ag', 'K\xc3\xb6rber AG', 'Korber']
Koreatomy	['Koreatomy', 'Korea Tomy Automobile Industries', 'KoreaTomy Automobile Parts Industries Company', 'Koreatomy Automobile Parts Industries Company']
Korolyov RP-318	['Korolyov RP-318', 'RP-318', 'Korolev RP-318-1', 'Korolev RP-318', 'Korolyov RP-318-1']
Kraco Enterprises	['Kraco Enterprises', 'Kraco', 'Kraco Racing']
Kraftwerke Oberhasli	['Kraftwerke Oberhasli', 'Kraftwerke Oberhasli AG', 'Grimselstrom', 'Grimselwelt']
Krakatau Wajatama	['Krakatau Wajatama', 'PT Krakatau Wajatama', 'PT. Krakatau Wajatama']
Krasnogorsky Zavod	['Krasnogorsky Zavod', 'Krasnogorskiy Mekhanicheskiy Zavod', 'Krasnogorskiy zavod', 'Krasnogorskiy zavod im. S. A. Zvereva', '\xd0\x9a\xd1\x80\xd0\xb0\xd1\x81\xd0\xbd\xd0\xbe\xd0\xb3\xd0\xbe\xd1\x80\xd1\x81\xd0\xba\xd0\xb8\xd0\xb9 \xd0\xb7\xd0\xb0\xd0\xb2\xd0\xbe\xd0\xb4', 'Mechanical Factory of Krasnogorsk', 'Krasnogorskiy Zavod']
KRG Capital	['KRG Capital', 'KRG Capital Partners', 'KRG Mezzanine']
Kubicek Balloons	['Kubicek Balloons', 'Kubicek Aircraft']
Kuemmerling	['Kuemmerling', 'K\xc3\xbcmmerling']
Kulczyk Investments	['Kulczyk Investments', 'Kulczyk Oil', 'Kulczyk Oil Ventures', 'Loon Energy Corporation', 'Kulczyk Investment House']
Kurganmashzavod	['Kurganmashzavod', 'JSC Kurganmashzavod', 'Kurgan Machine Plant']
Kutoka Interactive	['Kutoka Interactive', 'Kutoka']
Kuwahara (bicycle company)	['Kuwahara (bicycle company)', 'Kuwahara (Bicycles)', 'Kuwahara Company']
Kuzeybatı	['Kuzeybat\xc4\xb1', 'Kuzeybati']
Kylotonn	['Kylotonn', 'Kylotonn Games']
Kyrgyz Railways	['Kyrgyz Railways', 'Rail transport in Kyrgyzstan', 'Kyrgyzstan Railways', 'Kyrgyz Railway']
La Grenouille (restaurant)	['La Grenouille (restaurant)', 'La Grenouille Restaurant']
La Serenísima	['La Seren\xc3\xadsima', 'La Serenisima']
Laboratory of Neuro Imaging	['Laboratory of Neuro Imaging', 'LONI', 'Laboratory Of Neuro Imaging']
Lag (company)	['Lag (company)', 'Lag guitars']
Laitilan Wirvoitusjuomatehdas	['Laitilan Wirvoitusjuomatehdas', 'Laitilan Wirvoitusjuomatehdas Oy']
Lake Capital	['Lake Capital', 'Lake Capital Partners']
Lambrakis Press Group	['Lambrakis Press Group', 'Lambrakis Journalistic Organisation', 'Lambrakis Media Organisation', 'Lambrakis Press']
Landsbankinn	['Landsbankinn', 'NBI (bank)', 'N\xc3\xbdi Landsbanki', 'New Landsbanki', 'N\xc3\xbdi Landsbanki \xc3\x8dslands', 'N\xc3\xbdi Landsbanki \xc3\x8dslands hf', 'N\xc3\xbdi Landsbanki \xc3\x8dslands hf.']
Lao Holding State Enterprise	['Lao Holding State Enterprise', 'Lhse']
Lao Skyway	['Lao Skyway', 'Lao Air']
Lärabar	['L\xc3\xa4rabar', 'Larabar']
Lassonde Industries	['Lassonde Industries', 'Lassonde industries', 'Lassonde Industries Inc.']
LATAM Cargo Colombia	['LATAM Cargo Colombia', 'LAN Cargo Colombia', 'LAN Colombia Cargo', 'Linea Aerea Carguera de Colombia', 'L\xc3\xadnea A\xc3\xa9rea Carguera de Colombia', 'LANCO', 'Linea A\xc3\xa9rea Carguera de Colombia']
Laticrete International	['Laticrete International', 'Laticrete International, Inc.']
Latinobarómetro	['Latinobar\xc3\xb3metro', 'Latinobarometro', 'Latinobar\xc3\xb3metro Corporation']
Latvijas Neatkarīgā Televīzija	['Latvijas Neatkar\xc4\xabg\xc4\x81 Telev\xc4\xabzija', 'Latvijas Neatkariga Televizija', 'LNT (Latvia)', 'Latvian Independent Television', 'Latvian National Television']
Laxmi Bank	['Laxmi Bank', 'Laxmi bank limited', 'Laxmi Bank Limited']
LBi	['LBi', 'Lost Boys (company)']
LCH.Clearnet	['LCH.Clearnet', 'London Clearing House']
LCL S.A.	['LCL S.A.', 'Le Credit Lyonnais', 'Le Cr\xc3\xa9dit Lyonnais', 'LCL (Le Cr\xc3\xa9dit Lyonnais)', 'Le credit lyonnais', 'LCL (Le Credit Lyonnais)']
Le Coq Musique	['Le Coq Musique', 'Le coq musique']
Le Monsieur, le Vampire et Renée Marcelle	['Le Monsieur, le Vampire et Ren\xc3\xa9e Marcelle', 'Le Monsieur, le Vampire et Marcelle', 'Le Monsieur, le Vampire et Renee Marcelle']
Lebanon Transit	['Lebanon Transit', 'County of Lebanon Transportation Authority', 'Lebanon County Transit Authority', 'County of Lebanon Transit Authority']
Leblon Cachaça	['Leblon Cacha\xc3\xa7a', 'Cacacha leblon', 'Cachaca leblon', 'Leblon Cachaca', 'Leblon cacacha', 'Leblon cashasa']
Leder und Schuh	['Leder und Schuh', 'Leder & Schuh', 'Leder and Schuh', 'Leder schuh']
Lee & Low Books	['Lee & Low Books', 'Bebop books', 'Lee & Low', 'Lee and Low Books', 'New Voices Award', 'Tu Books', 'Tu Publishing']
Lee Roy Selmon's	["Lee Roy Selmon's", 'Lee Roy Selmon\xe2\x80\x99s']
Leeds Northern Railway	['Leeds Northern Railway', 'Leeds and Thirsk Railway', 'Leeds & Thirsk Railway']
Legacy Health	['Legacy Health', 'Legacy Health Systems', 'Legacy Health System']
LegalShield	['LegalShield', 'Pre-Paid Legal Services', 'Pre-Paid Legal Services, Inc.', 'Pre-Paid Legal Services, Inc., and Subsidiaries', 'Pre-Paid Legal Services, Inc. & Subsidiaries', 'Harland Stonecipher', 'Pre-paid Legal Services, Inc.', 'Pre-Paid Legal Svcs.']
Legend Holdings	['Legend Holdings', 'Legend Holdings Limited']
Lehman Brothers Treasury	['Lehman Brothers Treasury', 'Lehman brothers treasury']
Leif Höegh & Co	['Leif H\xc3\xb6egh & Co', 'Hoegh LNG', 'H\xc3\xb6egh Autoliners', 'H\xc3\xb6egh LNG', 'Leif Hoegh & Co', 'HUAL']
Lena Bergström	['Lena Bergstr\xc3\xb6m', 'Lena Bergstrom']
Leroy Merlin	['Leroy Merlin', 'ICP Solar Technologies']
Les Ballets Africains	['Les Ballets Africains', 'Ballets Africains', 'Les ballets africains']
Les Ballets Persans	['Les Ballets Persans', 'New Iranian National Ballet']
Let's Get Ready (organization)	["Let's Get Ready (organization)", "Let's Get Ready (Education)"]
Let's Go (book series)	["Let's Go (book series)", "Let's Go City Guide", "Let's Go Travel Guides", "Let's Go travel guides"]
Lexcycle	['Lexcycle', 'Lexcycle Stanza']
Lextran	['Lextran', 'LexTran']
Lianhua Film Company	['Lianhua Film Company', 'United Photoplay Service', 'Lianhua Studio', 'United Photoplay', 'United China Film Company']
Lianhua Supermarket	['Lianhua Supermarket', 'Century Mart', 'Hualian Supermarket', 'Lianhua Quik', 'Lianhua Supermarket Holdings Co.', 'Lianhua Supermarket Holdings Co., Ltd.', 'Lianhua Supermarket Holdings Co. Ltd.', 'Lianhua Supermarket Holdings Co Ltd', 'Lianhua Supermarkets']
Liaoning Television	['Liaoning Television', 'Liaoning TV']
Liberté Inc.	['Libert\xc3\xa9 Inc.', 'Liberty natural foods', 'Liberte Natural Foods', 'Liberte natural foods', 'Libert\xc3\xa9 natural foods', 'Western creamery', 'Libert\xc3\xa9 Natural Foods', 'Liberte Inc.']
Liberty Electric Cars	['Liberty Electric Cars', 'Liberty Electric Cars Ltd']
Libya Telecom & Technology	['Libya Telecom & Technology', 'Libya Telecom']
Lidar	['Lidar', 'Doppler lidar', 'Laser radar', 'Laser Imaging Detection and Ranging', 'Laser altimetry', 'Doppler LIDAR', 'LADAR', 'LiDAR', 'Micropulse Lidar', 'Light Detection and Ranging', 'Light detection and ranging', 'Ladar', 'Differential absorption LIDAR', 'Laser altimeter', 'LiDAR metrics', 'Fluorescence lidar', 'Laser imaging', 'Mie lidar', 'Raman lidar', 'Rayleigh lidar', 'LIDAR']
Lidl	['Lidl', 'Lidl Stiftung & Co KG', 'LIDL', 'Lidl Stiftung & Co.', 'Lidl Stiftung & Co. KG', 'Lidl \xc4\x8cesk\xc3\xa1 republika']
Lietuvos paštas	['Lietuvos pa\xc5\xa1tas', 'Lietuvos pastas', 'Lithuania post', 'Lithuanian Post']
Life Belarus (Telecom)	['Life Belarus (Telecom)', 'Life:) Belarus']
Life Events and Difficulties Schedule	['Life Events and Difficulties Schedule', 'Life-events and difficulties schedule', 'Life-Events and Difficulties Schedule']
Life Mel Honey	['Life Mel Honey', 'Life Mel honey', 'Life mel honey']
Life Style Sports	['Life Style Sports', 'Lifestyle Sports & Leisure Ltd', 'Lifestyle Sports']
Lifesize	['Lifesize', 'LifeSize Communications', 'Lifesize communications', 'LifeSize']
Lifestyle Lift	['Lifestyle Lift', 'Lifestyle lift']
Ligand efficiency	['Ligand efficiency', 'Binding efficiency', 'Efficiency of binding']
Lincolnshire Co-operative	['Lincolnshire Co-operative', 'Lincolnshire Co-operative Society']
Linde Werdelin	['Linde Werdelin', 'Linde werdelin']
Lindsay Goldberg	['Lindsay Goldberg', 'Lindsay Goldberg & Bessemer', 'Lindsay, Goldberg & Bessemer', 'Lindsay Goldberg Bessemer']
Lindsey Oil Refinery	['Lindsey Oil Refinery', 'Lindsay Oil Refinery', 'Oil Refinery Row (Lincolnshire)', 'Lindsey Oil Refinery disaster']
